"author","author_date","committer","committer_date","sha","additions","deletions","total"
"jonikarppinen","2016-01-12 20:26:13","jonikarppinen","2016-01-12 20:26:13","a526bcb70b3527971ca35d5b63c3fa28af7e23b8","19","26","45"
"jonikarppinen","2016-01-12 17:31:33","jonikarppinen","2016-01-12 17:31:33","3f2e35245f0c5922bef00811781e3de201bad41f","0","2","2"
"jonikarppinen","2016-01-12 16:53:07","jonikarppinen","2016-01-12 16:53:07","aa4977325bb5bea6a2a61a857e2898ee16f7e879","1","1","2"
"jonikarppinen","2016-01-12 16:46:30","jonikarppinen","2016-01-12 16:46:30","9289e6dc6195ecfcef1ea77e821fa7b88e2bc113","0","20","20"
"fbergr","2016-01-10 19:58:32","fbergr","2016-01-10 19:58:32","5cad0b265cfbaa2f67c29fb508932471337383ff","1","1","2"
"luisramalho","2015-11-16 12:09:00","luisramalho","2015-11-16 12:09:00","0da9ff3419d8e548ff45a7ce2329022262861a73","0","562","562"
"luisramalho","2015-11-12 08:51:47","luisramalho","2015-11-12 08:51:47","60da59cae1a6ac93d436a1d90f91f1425a60ce47","4","4","8"
"luisramalho","2015-11-12 08:49:12","luisramalho","2015-11-12 08:49:12","b343af7b7da50b681bf68fd8062214cfe1186fbe","8","8","16"
"luisramalho","2015-11-07 11:09:31","luisramalho","2015-11-07 11:09:31","322b59a9ee5431b86a41acd8f1f7faf7f6ff2184","0","562","562"
"peter-tackage","2015-11-01 11:27:50","peter-tackage","2015-11-01 11:27:50","22d3ffc9e3a55d50d85d46d5aba0fd3b0c01bdd7","0","515","515"
"luisramalho","2015-10-31 08:58:48","luisramalho","2015-10-31 09:15:10","9ba86125785b9b6a3a82f68ef37ad543986fab0d","1","1","2"
"GWillmann","2015-10-30 18:07:09","GWillmann","2015-10-30 18:07:09","51d427f406167377dcd79550844d9650dde7af3f","0","515","515"
"izrailit","2015-08-12 13:08:56","izrailit","2015-08-12 13:08:56","d82fcf57e0ae4dc629bbc7fb2aca21a6aa9bab12","0","567","567"
"","2015-08-07 15:22:01","","2015-08-07 15:22:01","d87c0d145239bb2a4460d4bfb876c8ceea2b7e2b","0","567","567"
"staltz","2015-08-06 11:39:02","staltz","2015-08-06 11:39:02","a298b78cd5dda88099129df8f941942431ce9f27","0","28","28"
"tehmou","2015-08-04 23:22:35","tehmou","2015-08-04 23:29:49","aeb2618c63a9d8b51c46d2dab5fdc9ebf815147e","0","28","28"
"peter-tackage","2015-06-23 10:39:07","peter-tackage","2015-06-23 10:39:07","c7f0f805ae041caebe54e6db48312277508c78a9","13","7","20"
"minsoopark","2015-06-22 08:15:42","minsoopark","2015-06-22 08:15:42","199a32faf2466e293f32a738bd2c99b49416c01e","13","7","20"
"minsoopark","2015-06-22 07:33:38","minsoopark","2015-06-22 07:33:38","069389cc065f29ca2f1478d73e7e5f709088d16d","17","11","28"
"staltz","2015-06-10 07:39:15","staltz","2015-06-10 07:39:15","2bd55220dbec7fa19c0f3e98492932fb41e7f93d","4","4","8"
"jonikarppinen","2015-06-10 07:37:55","jonikarppinen","2015-06-10 07:37:55","f068f052fe5556d1dea2ad8f0b215ca8509fe77e","4","4","8"
"staltz","2015-04-29 18:43:18","staltz","2015-04-29 18:43:18","27699f278f055086fdd18986e444ca98e7145b34","2","2","4"
"Peranikov","2015-04-29 15:19:30","Peranikov","2015-04-29 15:19:30","91abed3df74cf46b86db73280e869be06aefb755","2","2","4"
"staltz","2015-04-21 11:38:47","staltz","2015-04-21 11:38:47","2bf7571b0f175e93cea19a5609f229e40fc4a91f","11","5","16"
"staltz","2015-04-17 08:42:10","staltz","2015-04-17 08:42:10","6567dd02142a1fb88c889e45a433f0d6d00571c9","1","1","2"
"staltz","2015-04-17 08:40:06","staltz","2015-04-17 08:40:06","275a43b06c7e66cff3acf26ca9ab59b22c554c40","4","4","8"
"minsoopark","2015-04-16 08:14:44","minsoopark","2015-04-16 08:14:44","af9f74527358e3d65ab6be12e334163bec2d42b4","27","674","701"
"staltz","2015-04-16 07:16:26","staltz","2015-04-16 07:16:26","1a3579347df79028f80b746794cc93e2c05731a6","10","8","18"
